image,avg_r,avg_g,avg_b,dom_r,dom_g,dom_b,colorfulness,entropy,harris,edge_density,sharpness,Banksy
Brainwash33.jpg,148.0718904109589,143.36628310502283,134.3436894977169,255,255,243,65.42238476634566,159472185.2638238,500,0.2561141552511415,89.6626210045662,0
Brainwash8.jpg,83.26654155495979,91.23266487935656,107.4405254691689,1,52,144,70.53389721703519,181939220.4597826,500,0.1664879356568364,64.92997319034852,0
Brainwash14.jpg,140.539424,144.775284,145.05736,55,153,224,90.6262912069296,180296434.7953313,500,0.226052,77.99044666666667,0
Brainwash29.jpg,150.4975590551181,146.7547086614173,143.8670446194226,55,59,58,74.06512061472465,137224016.65334523,500,0.2139790026246719,76.21089238845144,0
Brainwash31.jpg,133.32204210526317,130.54996842105265,125.39151052631578,114,125,131,61.44630134356967,154620475.6588213,500,0.2426842105263157,85.29288947368421,0
Brainwash41.jpg,126.98655789473683,146.62986842105263,150.26587368421053,50,147,216,76.91183054426803,144558366.62803507,500,0.2208842105263158,78.35455438596492,0
Brainwash39.jpg,181.79136315789475,154.5176789473684,144.60098947368422,254,254,254,75.67447943466338,124048333.65693916,380,0.2454578947368421,82.60480175438596,0
Brainwash35.jpg,148.70325789473685,140.55064736842104,129.58128947368422,244,248,233,73.20235704989125,142417513.48117578,500,0.2479157894736842,86.86325263157894,0
Brainwash43.jpg,146.04107901907358,147.99691553133516,139.28903542234332,255,255,255,80.26523063861565,128001154.9101664,500,0.257307901907357,88.79396730245232,0
Brainwash32.jpg,146.9932145748988,147.14982591093118,145.73355465587045,254,254,254,69.88352940433307,181313646.30992475,494,0.2228502024291498,81.85561538461539,0
Brainwash38.jpg,148.03566366366366,143.95152552552554,137.65945345345347,254,254,254,69.51666180118464,124485757.2711121,333,0.2667867867867868,89.9897017017017,0
Brainwash42.jpg,163.21716842105263,132.9045052631579,141.65195789473685,0,0,0,81.4924851153468,132984313.17336656,380,0.221,75.86336842105263,0
Brainwash37.jpg,155.99728,154.232085,144.62297,254,254,254,69.59276459115179,127557315.91111124,500,0.23929,85.76217,0
Brainwash47.jpg,176.790128,167.869736,163.396092,255,255,255,71.68618504013698,140411573.24911112,500,0.269928,89.31764666666666,0
Brainwash28.jpg,145.06327368421051,136.69103684210526,126.44294210526316,255,255,251,69.55125049007526,133366890.50709096,500,0.2227947368421052,81.40557368421052,0
Brainwash27.jpg,157.73932867132868,151.74683216783217,137.6281958041958,34,35,29,71.05323212985965,97375149.30641486,286,0.2674825174825175,87.48832634032634,0
Brainwash44.jpg,152.68643975903615,134.5254096385542,126.63078313253013,255,255,255,85.5443573954618,125540721.16068786,332,0.2684216867469879,88.46298393574297,0
Brainwash30.jpg,140.90517060367455,131.1895275590551,124.05617322834644,23,27,26,76.53293143576565,145519584.6329806,500,0.2220524934383202,80.50817147856517,0
Brainwash40.jpg,151.6868210526316,140.78716842105263,133.0893842105263,254,254,254,81.23581095847553,140203987.7845074,380,0.2738473684210526,90.56976666666668,0
Brainwash7.jpg,157.91717894736843,138.51650526315788,136.8106736842105,255,255,255,79.05945754116428,140738257.8339296,500,0.239378947368421,83.1093350877193,0
Blek5.jpg,210.9079103885805,209.83655828707376,206.94994052339413,255,255,255,4.906940671176731,12134803.827087697,194,0.0597938144329896,21.88183980967486,0
Blek53.jpg,135.84600097475715,132.5222513528957,127.43506940943162,148,143,137,10.952266466197951,183190542.6193249,422,0.0436497932842593,34.10612948584361,0
Blek41.jpg,221.7635294117647,209.93770220588237,164.0748161764706,0,0,0,77.14797695482856,39678363.62436095,408,0.0194975490196078,12.608390522875816,0
Blek9.jpg,205.1239126813541,201.518714132187,193.44791483073612,233,229,220,5.242089954873187,1204894957.180483,1861,0.0132563138097796,10.078690130754074,0
Blek11.jpg,100.4388761904762,120.63271666666668,140.01010714285715,226,227,222,46.56213652474673,626456903.6924872,1000,0.0188583333333333,10.56544880952381,0
Blek52.jpg,154.42716981996776,154.42716981996776,154.42716981996776,230,230,230,0.0,166722928.1411645,413,0.1123616532107148,54.93738972357376,0
Blek17.jpg,129.34162933333334,147.43861066666668,163.967976,187,205,215,23.08515216783512,263854106.56548035,750,0.0527626666666666,35.15248977777778,0
Blek15.jpg,150.63043925639678,168.28334057424215,169.42289575377862,247,255,255,31.46979987077401,139219112.37922934,433,0.0556787780394667,33.774091265939525,0
Blek10.jpg,186.7397213622291,187.06125386996905,184.08064241486068,238,239,234,9.668291901253363,39961458.16867004,400,0.0712538699690402,36.65095975232198,0
Blek30.jpg,179.81705729166666,36.11888020833333,38.18700520833333,197,1,2,128.7464182012039,40644707.686913714,192,0.0909114583333333,43.22897569444444,0
Blek35.jpg,189.72305165468487,134.6238238635146,92.28124171585918,12,14,13,89.25648616713954,2402021285.900833,1924,0.020739258395254,21.806725284072,0
Blek36.jpg,138.44284507318991,125.28615384615384,106.65609588368208,22,25,30,62.013143383776175,180002216.39676422,435,0.0943353964043619,50.37873530471232,0
Blek3.jpg,172.72953707652215,170.88192940061597,170.85052594171998,0,0,0,4.396332997294017,681586616.9503589,1500,0.0113124851930822,7.221586353944563,0
Blek1.jpg,246.08850823045267,244.3924742798354,244.3349305555556,255,255,255,16.16791204321103,64290091.7512491,1080,0.0163091563786008,7.426935871056242,0
Blek45.jpg,220.81536242336816,217.2692072718016,209.00667996011964,252,248,239,6.78303335675554,95258984.86289497,590,0.0376636049298911,17.738842338233525,0
Blek39.jpg,228.10625940725944,228.4792081252081,228.56051814851816,255,255,255,4.246173776965976,401387582.4893371,1500,0.0104538794538794,7.532556443556444,0
Blek21.jpg,153.7783660130719,124.68764705882352,114.63583333333334,0,0,0,87.01279463113761,33268811.253479924,306,0.2469771241830065,83.14422657952069,0
Blek38.jpg,123.472100181071,129.23728521622922,134.22173925085775,252,252,252,23.068997891069344,873388649.7000767,804,0.061470656460218,46.862272954411424,0
Blek12.jpg,168.1711428677343,102.59131264827997,78.1888975385528,203,66,48,83.2560024426084,473790642.16991657,960,0.0752335409252669,48.11821681000396,0
Blek49.jpg,205.2712225663121,120.9408960549347,118.9687659889592,236,236,236,135.7440289316746,995555046.5563812,1061,0.0220425474619631,15.16550109959158,0
Blek8.jpg,149.7618807118807,134.6553872053872,112.00495430495432,255,255,255,59.6012938122483,25012503.335939992,189,0.1112313612313612,62.72470739137406,0
Blek4.jpg,140.6437777777778,99.2382042042042,69.82446246246246,19,21,10,63.095120531796745,147727551.1582079,333,0.2386486486486486,77.99083483483483,0
Blek6.jpeg,131.37810728182325,136.11239994441357,130.6116133963313,255,255,255,11.866038989812631,920814725.9221607,1028,0.196359783212896,66.6798019733185,0
Blek2.jpg,107.98247485566348,67.61533174486803,68.1289721178519,0,0,2,58.9469875692259,698482100.9057506,682,0.0626045294171554,38.16646142625855,0
Blek51.jpg,150.57340590533087,154.20445772058824,159.59680498908548,180,185,191,10.065763655334306,1886793350.0365388,1360,0.0201484231387867,11.968588077320772,0
Blek34.jpg,132.09291666666667,117.9850125,121.09190729166669,10,10,10,81.98637865064012,727499534.9150748,800,0.0545604166666666,28.405638888888888,0
Blek27.jpg,127.86176037959667,120.93543534994068,112.67644602609728,15,15,15,20.369473381841203,357274448.2861456,562,0.1313831553973902,60.2913720838276,0
Blek48.jpg,149.57277659574467,128.58215957446808,103.5439574468085,41,36,30,34.77548541378753,77336361.61898135,376,0.0736063829787234,39.862425531914894,0
Blek28.jpg,111.82062441148776,102.44478283898304,91.9388300376648,6,6,16,47.27433234457032,616625221.7827882,944,0.0514197857815442,40.01256964061519,0
Blek54.jpg,123.5855178749199,122.10865607692924,115.17752375789546,28,32,35,21.252469375482104,4264174235.985097,2731,0.0925385046686195,46.41800558117448,0
Blek16.jpg,103.765708200213,93.81132234629214,81.87585276099495,0,0,0,24.59507905261066,172381289.34567806,313,0.1218275182150803,64.6718157438747,0
Blek37.jpg,164.77502847675262,166.45265610438025,163.3058382520451,255,255,255,29.826469307382776,523295249.8303014,1110,0.0636429532981257,40.15175175175175,0
Blek22.jpg,122.76047911547911,106.21883701883702,94.3801556101556,24,31,41,35.41825288496447,200739791.4455932,407,0.0764086814086814,38.34541769041769,0
Noir12.jpg,148.02838998120205,140.5443296245491,118.7247106640248,243,244,248,58.91330932338031,734984584.8082689,1215,0.210399837423157,74.02370573591423,0
Noir11.jpg,90.07166787527194,96.44129079042784,136.84165699782451,210,67,59,98.33913603954484,274612828.7829329,394,0.0256163886874546,18.624662799129805,0
Noir8.jpg,96.36558159722222,92.6673755787037,69.47834635416666,0,100,152,113.51201593227712,672579449.9576548,960,0.0324811921296296,25.75825424382716,0
Noir38.jpg,63.40250379362671,102.60225283062915,118.44904867514884,0,0,0,95.356782813538,222234500.01584607,364,0.1273908185896046,52.02102197246355,0
Noir30.jpg,127.72906064243256,133.0297715192044,131.66115597850938,251,255,255,59.794304147463,10850541160.76193,3240,0.01778885173754,17.242037370446578,0
Noir50.jpg,141.53880654631897,135.723223990979,107.0061308247915,13,13,13,87.64486597186175,130562465.6509871,346,0.0672054207259465,40.13399094513919,0
Noir16.jpg,126.62830747723672,118.23069390835312,95.28957405482976,210,219,224,60.74301133515892,1265448073.2742133,842,0.0594300524544734,31.59242502969121,0
Noir36.jpg,106.47417477284338,151.78588473367327,195.4699231624608,115,196,251,76.43549984578242,381667036.9987373,577,0.0844752106270223,40.79277907454343,0
Noir41.jpg,130.33847039473685,108.62857456140352,96.2612774122807,52,110,160,73.38201339827003,160148339.6993396,285,0.0578179824561403,32.39331323099415,0
Noir47.jpg,103.31430982576995,93.8420474807278,91.63868562932863,42,41,47,40.87023946369276,374801545.6547108,502,0.0548509812013565,31.80543430527558,0
Noir2.jpg,60.02862603259656,116.82486135298058,171.4249314579147,38,132,206,92.9736564913544,2004878137.6994853,1500,0.0462125474436258,29.581994195132843,0
Noir21.jpg,51.43635379892556,135.8515686876439,140.73779662317727,3,3,5,134.33907190192636,764747689.3718175,1303,0.0079877206446661,8.098334868252751,0
Noir19.jpg,150.84762708333332,153.638365625,158.36461145833334,185,192,200,71.77347112946893,672848993.894058,1200,0.019378125,14.558094097222222,0
Noir40.jpg,170.37356,146.79994933333333,124.52541866666668,196,213,221,63.53443111308418,549454888.5258702,750,0.0334186666666666,21.135104444444444,0
Noir45.jpg,155.03188235294118,97.87439607843136,99.69312156862745,54,137,191,102.37941442210052,235805057.0247216,425,0.0772509803921568,36.778164705882354,0
Noir1.jpg,113.41154995841131,108.24188552713662,103.7895253690996,0,0,0,42.31436223608812,2150648233.528035,1603,0.0943673320856727,43.28558224163028,0
Noir28.jpg,117.83699028725512,76.65606496257979,26.863995432533567,4,2,3,90.78753008304744,1392359748.26395,944,0.0536078857583094,28.15158393866021,0
Noir27.jpg,119.64823586206896,162.14495586206897,136.63092,255,255,47,119.03045311939084,522588248.9193465,1000,0.0138193103448275,24.87943264367816,0
Noir4.jpg,58.07678933333333,91.62514666666668,138.13308266666667,37,83,143,67.7231274160201,194336337.2621147,500,0.015072,9.763351111111112,0
Noir9.jpg,73.36238541666667,101.4661625,110.80849375,255,255,255,72.96494278417177,467002347.9764776,600,0.1114270833333333,45.01236458333333,0
Noir33.jpg,124.11974164810692,136.05893541202673,131.98714922048998,81,141,193,72.41994584684103,175226072.75332287,500,0.0406592427616926,22.55568225686711,0
Noir18.jpg,140.9145102798962,132.02411746206462,115.8341703357182,10,10,12,57.243638985621445,626942155.2009627,1106,0.0668045836936866,41.78345224991482,0
Noir46.jpg,162.98221068643667,135.70905637110113,132.9828125,244,243,249,114.16694375181528,4023947230.726654,2116,0.0115007310373345,9.910495247026622,0
Noir17.jpg,118.5174015983518,121.99533786365826,102.49508864040408,1,1,1,61.59438107037968,853275119.945742,1390,0.2319645438383704,77.45225907034188,0
Noir35.jpg,144.12595287595286,128.29965003465003,93.49640332640332,0,1,0,70.54267801934796,233266995.14568844,444,0.1372765072765072,61.78384384384385,0
Noir44.jpg,94.84439662447258,122.90947679324894,125.6979282700422,132,137,143,92.73347725419788,205809099.3345652,395,0.2284936708860759,77.19976511954992,0
Noir37.jpg,130.24001068116715,66.35611048659065,53.67430656443619,93,1,24,88.31140973389992,553350785.2870848,559,0.0783235796101747,45.92002818433852,0
Noir32.jpg,145.05106088888888,142.6078097777778,154.15802755555555,254,254,254,61.73402922784864,1596687028.2584746,1500,0.0408013333333333,36.86699348148148,0
Noir7.jpg,58.64861603768099,160.76394138512532,173.04441181601442,255,255,255,123.01829840394024,204411477.24108803,593,0.1354923823922777,56.40608342540366,0
Noir42.jpg,91.84300823147916,97.17866467115655,112.11760705080236,234,254,255,66.02258265507257,589115992.219065,633,0.0853280119730606,48.98845375682493,0
Noir3.jpg,227.6719205397301,233.17369415292356,194.60490104947527,255,255,255,101.42402623010202,129302583.08732666,667,0.0103778110944527,7.50959420289855,0
Noir31.jpg,35.343736351958896,145.91953757225434,200.3695488118176,1,255,255,174.28417940155356,496403267.6096085,900,0.0174486191393705,13.55992453436095,0
Noir10.jpg,155.31370162963867,134.17400868733725,101.65813318888348,176,175,171,91.21611615660366,616118609.91771,768,0.0807507832845052,46.98953713311089,0
Noir15.jpg,93.54783908045977,163.20129885057472,164.5485,248,15,18,111.8942535091924,126023231.7563986,500,0.0264597701149425,16.464264367816092,0
Noir13.jpg,172.88378301093357,164.05385814409868,150.96266218110458,246,229,125,91.3240421126645,1096573484.4438918,1500,0.0079865433137089,7.087272404448182,0
Noir43.jpg,125.90026587301588,88.36847619047619,78.05393386243387,20,46,59,94.56210734603128,728824401.3828895,630,0.0516825396825396,30.7745582010582,0
Noir29.jpg,116.76580830204422,95.2602962035878,29.320561118064248,0,0,0,118.214686208777,822669231.6992445,799,0.0783948685857321,49.482587261855095,0
Noir5.jpg,94.9527632439503,117.623677421699,96.93170009446987,250,238,2,107.99009263239633,499705955.6922015,556,0.0266804738027759,18.08972458396919,0
Noir20.jpg,134.67977624784854,178.92452581755597,116.91172590361444,255,255,255,153.33548049473518,1486794492.7648747,2324,0.0083868330464716,8.58030966724039,0
Noir39.jpg,126.30998323710187,97.39478115105234,113.02034270813932,255,253,254,115.4719473876212,246330195.809774,413,0.0391432296517042,23.76907183212268,0
Noir34.jpg,142.3848486008987,106.67478341162854,113.36291743259804,88,97,102,106.15906800908476,377240516.44805694,612,0.0387412343409586,24.00798341616739,0
Noir49.jpg,102.60068426724138,122.97978987068966,106.5033297413793,254,226,2,142.9046581451942,144158406.67400727,290,0.0627801724137931,34.66427083333333,0
Noir48.jpg,61.8876113671275,120.89181362007167,158.48258986175117,237,237,237,110.5170081012052,3448634855.3705235,2170,0.0066871479774705,4.518881037719748,0
Noir6.jpg,176.69008039192883,138.41853230214574,34.04005422457406,255,255,255,146.7625754318437,212066429.74172348,593,0.0438339535965575,23.470170427012462,0
Pink18.jpg,147.1352889960485,128.54002857589356,108.70348603576451,101,233,176,77.04612335208286,141056560.3724436,378,0.1868093228852722,70.10749447458308,0
Pink97.jpg,118.09008141677069,105.6861234920069,112.49168598086408,44,41,36,54.22322769220735,155407138.4505414,355,0.181939739704047,71.18922168736752,0
Pink48.jpg,142.58828697113103,120.50241109101869,131.20364100393726,255,255,255,40.74507711882124,131152145.59139818,329,0.1756313082733766,67.5149966441375,0
Pink35.jpg,129.12197283976883,109.43191622640616,115.796918767507,255,254,255,74.1779228951944,142699683.8740599,357,0.2519353733054403,86.0869154975633,0
Pink59.jpg,136.61347833838474,150.95403221013848,130.10478992096037,196,189,179,65.74870157044492,126142875.79607858,355,0.187953883639389,73.77431706978864,0
Pink73.jpg,146.55107124529593,96.4237263370966,72.17596077089748,234,254,59,122.9611019387265,228135910.78797072,592,0.1481319135591287,75.1180769376972,0
Pink44.jpg,72.04433238425212,79.8877053960413,82.74442271848879,29,26,47,52.94597603876976,178540326.07823843,369,0.0878300344184876,44.26947045841767,0
Pink1.jpg,94.40400843881856,70.04616736990155,77.35842123769339,5,25,26,65.38363012370071,240579213.00687984,480,0.0356232419127988,27.12070294186592,0
Pink58.jpg,132.76421866027513,119.642536139615,126.61647067635384,136,166,192,70.96028629515254,135368648.80824727,338,0.1458817067385714,63.964378448555664,0
Pink52.jpg,133.217703664026,116.23212389463691,120.5302218713879,189,189,187,47.95457051283663,185117799.5331227,449,0.1749551276629735,68.19364175429693,0
Pink50.jpg,132.16959535602905,114.62516707288307,114.38900463872946,123,117,103,82.76275591551635,137399909.4746182,322,0.1449733993762612,63.85528430781596,0
Pink32.jpg,121.78108967919094,112.78856071261134,113.43372513562387,97,101,102,58.83549927325839,267668311.64916095,630,0.1601600696537405,67.77437099546805,0
Pink38.jpg,126.30450466512151,130.95954715635585,139.96165091816724,255,255,255,65.2993092199706,136160665.66890717,355,0.1208652760444523,57.71248192389216,0
Pink5.jpg,151.82083556189457,120.92725381826826,108.82911392405065,29,30,34,69.91815418392412,134700817.0811508,355,0.172431211743032,71.74683148115132,0
Pink100.jpg,131.2166566204541,111.88284776639208,113.50662380282634,116,115,110,53.785215380860095,131348546.99115506,315,0.1736320407206483,72.18394838479227,0
Pink31.jpg,104.8742992412987,119.39963550642815,134.53304213466453,0,174,189,94.31600514194972,92394265.63490523,213,0.2516491353182385,89.25794853509241,0
Pink33.jpg,132.3648514711296,86.72321335863091,78.53584138041703,0,0,0,70.99934037333236,152839507.0366749,447,0.1749638943165406,69.48784677975061,0
Pink17.jpg,117.23879318549538,113.3335395450652,92.42857935979188,16,17,12,54.51983873366186,109560663.19819674,266,0.1682925668601884,67.83234986199676,0
Pink3.jpg,119.84844564741472,84.5380129761573,72.50445806631373,3,0,0,65.71784846482552,46748035.703911096,194,0.2154798391911793,76.67144316628853,0
Pink56.jpg,83.52171568160908,89.54507312585261,91.5683829827734,0,0,0,26.937960321525072,121052325.46808766,266,0.1300244281590051,55.42756416357349,0
Pink4.jpg,129.06194211683604,133.78952873358293,133.07381589112737,255,255,255,51.9174300993618,134490343.6623789,355,0.1460509894811909,64.73883045106079,0
Pink23.jpg,129.44874903429013,112.94261603375529,85.16282165567243,125,106,92,72.57238108767456,150916005.4681104,355,0.1545730076662506,67.765688080664,0
Pink10.jpg,148.3397830018083,151.32169981916817,152.76757082579869,249,255,255,71.48547377903755,68477702.41928747,210,0.2223226843480008,78.64359051637533,0
Pink63.jpg,72.03681406012372,79.88558425668644,82.7277680582713,27,23,40,52.968460034767375,178529970.32334834,369,0.0861891530307708,44.26640214362762,0
Pink46.jpg,117.28010630013944,90.33806885061844,97.9691104833306,31,19,23,52.519624977125545,212881441.80482292,466,0.1326352293511526,61.70588634758516,0
Pink40.jpg,151.04566512715246,148.0493998745581,152.9218268901813,234,231,240,68.00543701698314,98961910.7106023,296,0.1624615121450564,70.73218154863724,0
Pink41.jpg,182.86686428456977,131.3030710890349,132.2385515141804,255,254,255,64.6890330120526,138841878.25360614,395,0.1436094642952518,60.06061528601186,0
Pink20.jpg,127.1042184880143,118.94576953549648,131.90371823927185,255,255,255,67.66877436621506,184010131.06382167,458,0.1512999097156965,66.7764634348571,0
Pink93.jpg,113.85383729008862,109.67508006710386,114.36086116618372,61,61,61,45.444836984734366,110546310.52141844,249,0.1401555589446393,60.55194053287693,0
Pink99.jpg,127.55312475121409,116.10259533476632,103.51517395111854,167,170,163,40.84980329816028,110645269.01156418,265,0.10034232943237,49.50693416129289,0
Pink82.jpg,133.22406096999427,116.2290556604926,120.5513753018898,189,189,187,48.1673145463744,185037143.55993244,449,0.1762613590444776,68.5754857645839,0
Pink79.jpg,150.52544187338188,98.59828715274978,90.20312290037356,54,32,34,85.60865331025269,193373205.24666604,471,0.1386895643527103,57.666951842594834,0
Pink30.jpg,128.9903403972882,109.43992675295122,115.82403522495616,255,255,255,72.89198984747904,142601947.37000817,356,0.25289788081354,85.6094043837608,0
Pink88.jpg,116.81297046413502,101.58886075949368,104.5092658227848,166,143,129,65.15919321522935,109256589.63020492,250,0.2374430379746835,80.51614345991561,0
Pink11.jpg,123.9524075452966,104.01351141722512,111.70155435591958,252,255,255,64.57864386840406,59409462.366268754,136,0.2887658227848101,92.27928249358816,0
Pink90.jpg,151.04064032386816,148.05231497320105,152.90249030676245,234,231,240,67.97530338921581,98957630.923408,296,0.1633025430493785,71.11165516782606,0
Pink47.jpg,102.9030680111564,87.16035185582493,94.30307516269755,33,31,34,56.34179508264776,133672745.7830946,295,0.1343703068011156,55.89076259267205,0
Pink36.jpg,141.52314214939025,93.12078887195122,72.04018197408537,239,237,56,105.1221168310164,183017515.924712,512,0.1606469131097561,76.8172637195122,0
Pink19.jpg,79.44853922982428,85.84402428385765,87.8858712100981,0,0,0,26.83399467494321,107532244.7260358,237,0.1395164592568854,57.81254487944121,0
Pink68.jpg,140.03486658346705,129.53681583169904,148.4960480180662,255,255,255,36.53988857029732,135323020.2983117,355,0.1505378261127949,64.35814068659495,0
Pink66.jpg,112.3653781512605,69.38389355742297,64.8278431372549,41,46,52,79.81805450685127,71867021.71064787,238,0.1803921568627451,77.21102240896359,0
Pink45.jpg,131.69178005382776,130.2612178528708,140.30389877392344,240,233,227,62.32312462137392,219986072.3223879,640,0.1199125299043062,57.050624252392346,0
Pink8.jpg,151.56924158822892,115.02616394388546,127.7597461141765,33,109,197,76.39573305975688,94132824.55623746,234,0.1359407118900789,67.92732037457776,0
Pink49.jpg,112.29805586711532,118.92603348822304,112.82415344763126,57,114,195,88.31209737077607,133560051.7738636,316,0.1411699513966778,59.82334784311631,0
Pink85.jpg,163.53327305605788,163.09767597615698,165.13897260732705,255,255,255,56.27011441442092,92238477.1817681,315,0.165862969660438,67.01264483289799,0
Pink12.jpg,92.56185905496407,73.69981417833291,100.31529605722748,34,29,52,38.134722398499314,146545165.67428482,302,0.1626777880235839,63.77396354355865,0
Pink34.jpg,143.13603537812398,125.12036135453856,95.80943010927189,208,194,159,43.10149112391576,123637366.7763146,312,0.1509047387211944,56.751875293014535,0
Pink16.jpg,116.25356057916125,104.84419260662013,114.32594587130627,255,255,255,37.64520884475189,90321783.796346,284,0.1956444549650846,74.28041451322314,0
Pink98.jpg,105.25497957270107,110.49626950639608,116.26564865045876,43,63,72,62.23131835924799,140027189.9756773,315,0.1593932087602973,68.94466546112116,0
Pink92.jpg,128.92197265315187,105.66975984264458,93.27987690745852,254,249,246,50.08481954214068,107310937.27199444,266,0.1399225912883474,62.5646870340408,0
Pink13.jpg,158.30794359721995,137.428138908816,97.6758730011802,243,253,255,81.35626974448097,190095857.27343076,547,0.1333973572767454,57.69059079443686,0
Pink81.jpg,114.00527099580673,94.87746730937543,106.0596856997296,44,48,60,27.18873350752009,150293237.50925237,323,0.1045316194432469,46.14874615180294,0
Pink89.jpg,112.7603277401629,105.5316333038956,97.37833627710724,118,123,126,49.82235949977558,76133966.91477464,172,0.2235428319105092,81.32232280116443,0
Pink67.jpg,123.27923112986404,131.71200857276807,109.10308753599892,255,255,255,60.55183803517495,122731497.26146728,315,0.2478400642957605,78.23122586118367,0
Pink94.jpg,157.75310701956272,141.49547851937092,113.23176064441888,254,227,180,58.269451440558925,154386168.24917763,440,0.2732786728039892,86.66022887098836,0
Pink24.jpg,153.68862298487937,125.51179254357278,119.51133725776872,255,255,255,63.07611285335368,127602505.33675054,329,0.1675900632270144,69.76946293375057,0
Pink61.jpg,120.0475422236405,120.185866751764,118.34580836554032,205,211,209,68.76598346514116,139646470.1526241,357,0.2105449774846647,77.5908571586159,0
Pink25.jpg,135.4409899573124,128.33601056086067,75.81397586793989,255,255,255,85.8261550783493,67862705.5076558,171,0.0961334419029289,44.21040294124904,0
Pink91.jpg,129.8097267980656,106.43018226306764,129.42600620388032,85,87,125,41.30012316433889,193590852.26204333,438,0.1370392848197599,56.40393939977779,0
Pink75.jpg,153.9019793598323,126.80016931387568,141.1975059797361,30,33,42,48.13791948381963,117982921.82171863,314,0.1964914402429519,70.57832110510898,0
Pink9.jpg,144.07639119005017,128.90237369386088,127.07194534649966,137,196,238,76.29095586705571,150723832.29332626,382,0.19081229151479,70.03208186979478,0
Pink96.jpg,207.04101658325973,185.6617309390639,191.1196349720341,255,255,255,44.12354150165431,81081195.14357184,430,0.1318074771857521,44.14700552775325,0
Pink29.jpg,86.40641189980238,84.23165358115686,76.47745642614254,6,81,113,63.16779611011592,226439093.48768476,474,0.1504611084405989,67.61484982819705,0
Pink64.jpg,115.99621232352364,88.02654489131015,117.37262992041872,11,5,33,56.48542762499893,215173721.19971985,474,0.1472297886734675,63.7655216103782,0
Pink60.jpg,164.16260081183572,157.66521791379586,162.72963734444266,255,255,255,43.4587672316606,93646547.24240844,316,0.1606646904876355,60.14277225871922,0
Pink54.jpg,112.47859232222828,79.00840646113225,77.71133933887293,28,28,30,84.64312806488071,151228351.89034897,326,0.2095079081566617,79.30077312693605,0
Pink6.jpg,154.9980549769446,138.9026776335701,113.32706653136071,255,255,255,55.78488004446371,168664456.1852886,474,0.2607443607683953,83.83229776804525,0
Pink43.jpg,162.49022034692922,124.25720581340836,120.17717768401312,201,218,212,77.59248601803712,84676647.56573105,225,0.1384810126582278,60.1710017190186,0
Pink39.jpg,86.69577106877816,85.47947129432909,61.39468437747348,16,13,8,29.068149587508824,299870979.2742895,709,0.1776883112245809,80.48576668471867,0
Pink27.jpg,156.50891214973493,149.2907876230661,151.82438737422913,241,231,242,64.18869271884319,100989267.30301212,312,0.1661054311370767,68.12232229795521,0
Pink21.jpg,179.11302861329318,155.92095730391958,149.15200727203657,247,255,255,66.10956832946607,95900886.5021717,311,0.2638623197253992,88.43483658268549,0
Pink78.jpg,123.2345458463772,90.6500782632367,64.78730547615807,47,39,36,70.79865193815348,174394057.4436026,372,0.1191245859988203,48.87573537195832,0
Pink74.jpg,115.69150910644662,107.07152299311008,110.0517612027987,4,2,7,54.17257231068368,123248121.4799362,316,0.1713000053410244,67.60625522975306,0
Pink70.jpg,120.83459245864309,117.33195365347264,111.42682338758289,183,182,177,34.768166324497976,122306800.69776928,315,0.1877570156051168,71.76479137365213,0
Pink71.jpg,130.39544,96.20153333333332,95.60398666666669,255,250,255,81.52655836611075,68387586.75131185,300,0.2403333333333333,88.34738666666667,0
Pink14.jpg,139.5516875,117.98725,109.44955208333332,129,181,231,70.10837976635179,85965755.3597539,320,0.1684375,65.82273611111111,0
Pink22.jpg,128.9903403972882,109.43992675295122,115.82403522495616,255,255,255,72.89198984747904,142601947.37000817,356,0.25289788081354,85.6094043837608,0
Pink15.jpg,120.43370412990666,80.248288407667,77.08745684695052,255,255,255,82.94236438218731,159614970.6186478,363,0.155287047692111,68.88423940207599,0
Pink77.jpg,158.70496298476868,132.16095356469216,115.04815796072788,252,205,185,63.60298120244471,139687672.79289195,387,0.1959517657192075,71.64858607994708,0
Pink7.jpg,125.16873812618738,97.8947805219478,97.06617338266172,235,242,252,78.6199362475365,180167437.96279785,548,0.1756374362563743,74.54160583941606,0
Pink86.jpg,131.81469067569978,138.5433172876924,139.57734593213289,255,255,255,38.68963391580221,125542935.47814482,355,0.1653473584120758,65.32830569917395,0
Pink65.jpg,144.68907641819035,91.03554350010046,63.001761435938654,2,2,10,104.82297398209532,121122712.3761274,315,0.1301587301587301,62.53476659299445,0
Pink42.jpg,118.47806341740328,89.1707890682021,93.46354715757036,57,61,73,76.40761202351442,48302789.88297234,209,0.2118846808855729,79.17841889006029,0
Pink84.jpg,130.6690952370359,96.34846462444293,95.4975232289975,48,20,60,85.26566621144205,241804726.98098272,569,0.1967327386116734,76.66661228646501,0
Pink28.jpg,112.78863009845288,69.87988748241912,65.16905203938116,55,60,66,82.94178395968952,176424341.55366805,375,0.1531645569620253,68.11416971401782,0
Pink72.jpg,163.1836869317169,117.25877458845902,83.87069590539015,198,142,95,76.94099304893659,143844719.34842974,355,0.1781125571997385,64.85873100770587,0
Pink37.jpg,153.68862298487937,125.51179254357278,119.51133725776872,255,255,255,63.07611285335368,127602505.33675054,329,0.1675900632270144,69.76946293375057,0
